id,label
8596,0
8597,7
8598,4
8599,1
8600,7
8601,9
8602,0
8603,8
8604,0
8605,6
8606,0
8607,5
8608,9
8609,6
8610,5
8611,6
8612,9
8613,9
8614,9
8615,5
8616,1
8617,2
8618,9
8619,2
8620,5
8621,0
8622,2
8623,5
8624,9
8625,9
8626,2
8627,8
8628,3
8629,5
8630,4
8631,3
8632,8
8633,9
8634,9
8635,9
8636,0
8637,2
8638,0
8639,5
8640,1
8641,4
8642,5
8643,9
8644,6
8645,9
8646,9
8647,8
8648,1
8649,2
8650,2
8651,4
8652,3
8653,4
8654,5
8655,7
8656,0
8657,6
8658,1
8659,6
8660,3
8661,2
8662,5
8663,9
8664,1
8665,3
8666,7
8667,9
8668,4
8669,5
8670,0
8671,0
8672,7
8673,5
8674,1
8675,0
8676,9
8677,4
8678,3
8679,4
8680,7
8681,3
8682,5
8683,7
8684,0
8685,2
8686,9
8687,5
8688,8
8689,4
8690,1
8691,2
8692,6
8693,3
8694,2
8695,5
8696,6
8697,2
8698,8
8699,0
8700,1
8701,0
8702,2
8703,7
8704,3
8705,2
8706,6
8707,4
8708,2
8709,1
8710,5
8711,4
8712,3
8713,1
8714,3
8715,0
8716,5
8717,4
8718,5
8719,6
8720,3
8721,9
8722,1
8723,2
8724,9
8725,8
8726,7
8727,2
8728,7
8729,4
8730,9
8731,7
8732,0
8733,5
8734,1
8735,0
8736,6
8737,3
8738,1
8739,7
8740,0
8741,4
8742,0
8743,5
8744,0
8745,6
8746,5
8747,3
8748,4
8749,1
8750,5
8751,0
8752,2
8753,7
8754,1
8755,7
8756,3
8757,4
8758,7
8759,1
8760,0
8761,6
8762,3
8763,3
8764,4
8765,5
8766,1
8767,7
8768,1
8769,3
8770,5
8771,7
8772,3
8773,3
8774,9
8775,8
8776,0
8777,2
8778,6
8779,1
8780,8
8781,1
8782,5
8783,0
8784,5
8785,1
8786,7
8787,7
8788,4
8789,8
8790,1
8791,0
8792,4
8793,5
8794,3
8795,5
8796,9
8797,3
8798,9
8799,7
8800,3
8801,0
8802,5
8803,6
8804,5
8805,4
8806,3
8807,8
8808,7
8809,5
8810,4
8811,9
8812,0
8813,3
8814,0
8815,6
8816,7
8817,3
8818,2
8819,5
8820,7
8821,8
8822,3
8823,5
8824,5
8825,3
8826,0
8827,2
8828,4
8829,4
8830,8
8831,9
8832,2
8833,6
8834,7
8835,6
8836,6
8837,6
8838,8
8839,6
8840,3
8841,5
8842,4
8843,5
8844,4
8845,1
8846,2
8847,0
8848,4
8849,8
8850,0
8851,3
8852,1
8853,5
8854,2
8855,5
8856,9
8857,0
8858,0
8859,6
8860,8
8861,8
8862,9
8863,3
8864,5
8865,0
8866,9
8867,3
8868,2
8869,0
8870,0
8871,6
8872,1
8873,7
8874,9
8875,1
8876,3
8877,3
8878,4
8879,7
8880,2
8881,2
8882,6
8883,7
8884,0
8885,3
8886,1
8887,1
8888,8
8889,0
8890,6
8891,9
8892,1
8893,6
8894,5
8895,8
8896,9
8897,0
8898,0
8899,3
8900,8
8901,6
8902,0
8903,5
8904,1
8905,3
8906,3
8907,2
8908,8
8909,7
8910,7
8911,9
8912,0
8913,3
8914,4
8915,7
8916,3
8917,2
8918,2
8919,4
8920,8
8921,5
8922,5
8923,7
8924,6
8925,3
8926,4
8927,6
8928,2
8929,8
8930,2
8931,8
8932,9
8933,4
8934,0
8935,2
8936,8
8937,5
8938,1
8939,6
8940,3
8941,3
8942,7
8943,4
8944,7
8945,3
8946,3
8947,3
8948,0
8949,1
8950,7
8951,6
8952,9
8953,7
8954,2
8955,5
8956,7
8957,1
8958,1
8959,1
8960,3
8961,7
8962,2
8963,8
8964,7
8965,5
8966,8
8967,6
8968,8
8969,8
8970,1
8971,2
8972,4
8973,5
8974,8
8975,8
8976,0
8977,6
8978,6
8979,2
8980,0
8981,7
8982,4
8983,2
8984,5
8985,1
8986,6
8987,8
8988,5
8989,5
8990,1
8991,0
8992,6
8993,4
8994,8
8995,8
8996,3
8997,8
8998,6
8999,5
9000,8
9001,8
9002,0
9003,1
9004,8
9005,6
9006,7
9007,6
9008,3
9009,0
9010,0
9011,9
9012,3
9013,4
9014,7
9015,9
9016,8
9017,0
9018,4
9019,9
9020,3
9021,0
9022,9
9023,0
9024,1
9025,4
9026,3
9027,2
9028,7
9029,3
9030,3
9031,8
9032,8
9033,0
9034,6
9035,2
9036,2
9037,9
9038,1
9039,6
9040,3
9041,4
9042,3
9043,4
9044,1
9045,2
9046,3
9047,5
9048,6
9049,6
9050,2
9051,4
9052,4
9053,5
9054,1
9055,9
9056,6
9057,8
9058,3
9059,5
9060,9
9061,7
9062,5
9063,5
9064,5
9065,6
9066,5
9067,7
9068,1
9069,2
9070,0
9071,1
9072,5
9073,5
9074,8
9075,1
9076,7
9077,9
9078,6
9079,0
9080,2
9081,6
9082,4
9083,8
9084,9
9085,3
9086,3
9087,7
9088,1
9089,2
9090,0
9091,5
9092,0
9093,7
9094,3
9095,3
9096,2
9097,3
9098,8
9099,7
9100,7
9101,2
9102,5
9103,8
9104,8
9105,3
9106,4
9107,9
9108,7
9109,7
9110,3
9111,3
9112,4
9113,8
9114,0
9115,9
9116,0
9117,3
9118,5
9119,0
9120,7
9121,2
9122,2
9123,5
9124,4
9125,6
9126,1
9127,5
9128,5
9129,3
9130,7
9131,9
9132,9
9133,3
9134,6
9135,2
9136,6
9137,5
9138,5
9139,8
9140,6
9141,9
9142,6
9143,3
9144,9
9145,2
9146,2
9147,8
9148,4
9149,6
9150,6
9151,7
9152,1
9153,7
9154,0
9155,7
9156,6
9157,3
9158,1
9159,5
9160,8
9161,0
9162,7
9163,0
9164,6
9165,6
9166,6
9167,4
9168,4
9169,3
9170,9
9171,5
9172,6
9173,3
9174,4
9175,9
9176,4
9177,8
9178,1
9179,5
9180,6
9181,3
9182,6
9183,6
9184,1
9185,8
9186,8
9187,9
9188,7
9189,5
9190,8
9191,9
9192,7
9193,5
9194,5
9195,2
9196,9
9197,1
9198,8
9199,6
9200,8
9201,0
9202,6
9203,3
9204,9
9205,8
9206,4
9207,0
9208,7
9209,0
9210,4
9211,7
9212,1
9213,3
9214,7
9215,0
9216,2
9217,9
9218,0
9219,5
9220,9
9221,7
9222,6
9223,9
9224,9
9225,6
9226,3
9227,1
9228,2
9229,4
9230,1
9231,5
9232,3
9233,3
9234,0
9235,3
9236,6
9237,5
9238,9
9239,4
9240,9
9241,8
9242,9
9243,2
9244,6
9245,9
9246,0
9247,5
9248,1
9249,6
9250,7
9251,0
9252,2
9253,6
9254,3
9255,0
9256,2
9257,9
9258,9
9259,2
9260,7
9261,3
9262,9
9263,5
9264,5
9265,4
9266,1
9267,7
9268,6
9269,4
9270,7
9271,7
9272,4
9273,1
9274,1
9275,1
9276,5
9277,6
9278,1
9279,7
9280,0
9281,6
9282,4
9283,6
9284,3
9285,9
9286,2
9287,5
9288,3
9289,7
9290,0
9291,1
9292,0
9293,5
9294,9
9295,0
9296,1
9297,8
9298,0
9299,2
9300,9
9301,8
9302,1
9303,3
9304,2
9305,3
9306,7
9307,1
9308,9
9309,2
9310,8
9311,1
9312,2
9313,3
9314,7
9315,5
9316,9
9317,1
9318,8
9319,0
9320,9
9321,8
9322,5
9323,5
9324,5
9325,7
9326,6
9327,2
9328,4
9329,3
9330,2
9331,9
9332,8
9333,2
9334,4
9335,2
9336,7
9337,6
9338,6
9339,3
9340,0
9341,0
9342,4
9343,5
9344,8
9345,6
9346,7
9347,2
9348,9
9349,1
9350,8
9351,4
9352,4
9353,2
9354,2
9355,3
9356,5
9357,0
9358,4
9359,1
9360,5
9361,7
9362,8
9363,4
9364,7
9365,6
9366,8
9367,1
9368,4
9369,7
9370,8
9371,2
9372,6
9373,7
9374,9
9375,4
9376,2
9377,6
9378,9
9379,6
9380,0
9381,0
9382,1
9383,8
9384,9
9385,4
9386,5
9387,3
9388,3
9389,7
9390,5
9391,1
9392,0
9393,4
9394,6
9395,7
9396,8
9397,7
9398,5
9399,5
9400,9
9401,1
9402,4
9403,5
9404,8
9405,2
9406,6
9407,5
9408,1
9409,9
9410,4
9411,3
9412,9
9413,5
9414,3
9415,9
9416,2
9417,3
9418,3
9419,5
9420,8
9421,0
9422,3
9423,2
9424,7
9425,9
9426,3
9427,4
9428,9
9429,5
9430,2
9431,0
9432,7
9433,3
9434,7
9435,9
9436,3
9437,6
9438,2
9439,0
9440,2
9441,4
9442,4
9443,1
9444,4
9445,1
9446,8
9447,3
9448,7
9449,1
9450,5
9451,9
9452,4
9453,7
9454,8
9455,2
9456,3
9457,7
9458,7
9459,7
9460,4
9461,2
9462,9
9463,7
9464,9
9465,2
9466,8
9467,2
9468,7
9469,2
9470,5
9471,8
9472,2
9473,7
9474,6
9475,6
9476,0
9477,4
9478,6
9479,3
9480,1
9481,3
9482,1
9483,8
9484,1
9485,8
9486,6
9487,1
9488,0
9489,4
9490,0
9491,3
9492,3
9493,6
9494,1
9495,4
9496,6
9497,4
9498,9
9499,1
9500,8
9501,2
9502,9
9503,9
9504,1
9505,2
9506,4
9507,3
9508,7
9509,4
9510,3
9511,9
9512,7
9513,9
9514,1
9515,3
9516,8
9517,8
9518,1
9519,6
9520,9
9521,2
9522,1
9523,8
9524,2
9525,0
9526,9
9527,1
9528,7
9529,1
9530,6
9531,2
9532,5
9533,8
9534,0
9535,4
9536,8
9537,4
9538,0
9539,9
9540,3
9541,1
9542,6
9543,3
9544,0
9545,9
9546,9
9547,1
9548,9
9549,4
9550,8
9551,4
9552,8
9553,1
9554,4
9555,8
9556,0
9557,7
9558,7
9559,7
9560,4
9561,9
9562,8
9563,4
9564,4
9565,6
9566,1
9567,2
9568,7
9569,4
9570,6
9571,8
9572,9
9573,3
9574,3
9575,3
9576,1
9577,1
9578,2
9579,9
9580,5
9581,9
9582,2
9583,3
9584,0
9585,8
9586,9
9587,9
9588,5
9589,0
9590,7
9591,2
9592,9
9593,8
9594,1
9595,2
9596,9
9597,0
9598,7
9599,1
9600,9
9601,5
9602,7
9603,2
9604,5
9605,7
9606,0
9607,3
9608,5
9609,1
9610,8
9611,0
9612,0
9613,3
9614,0
9615,7
9616,7
9617,1
9618,5
9619,3
9620,1
9621,4
9622,8
9623,1
9624,2
9625,7
9626,1
9627,3
9628,2
9629,7
9630,7
9631,5
9632,1
9633,3
9634,1
9635,7
9636,1
9637,6
9638,8
9639,2
9640,7
9641,0
9642,0
9643,4
9644,6
9645,2
9646,6
9647,3
9648,5
9649,6
9650,2
9651,9
9652,8
9653,2
9654,9
9655,2
9656,0
9657,5
9658,9
9659,9
9660,6
9661,0
9662,3
9663,0
9664,4
9665,7
9666,1
9667,7
9668,7
9669,2
9670,1
9671,3
9672,0
9673,8
9674,4
9675,8
9676,5
9677,6
9678,9
9679,0
9680,3
9681,6
9682,0
9683,5
9684,0
9685,1
9686,8
9687,3
9688,2
9689,2
9690,2
9691,8
9692,2
9693,2
9694,8
9695,1
9696,2
9697,0
9698,9
9699,4
9700,7
9701,8
9702,6
9703,0
9704,4
9705,7
9706,3
9707,1
9708,8
9709,1
9710,4
9711,1
9712,1
9713,8
9714,7
9715,7
9716,2
9717,6
9718,3
9719,6
9720,9
9721,0
9722,6
9723,7
9724,5
9725,8
9726,0
9727,8
9728,9
9729,9
9730,5
9731,9
9732,9
9733,2
9734,9
9735,8
9736,9
9737,6
9738,3
9739,8
9740,3
9741,3
9742,8
9743,4
9744,6
9745,1
9746,7
9747,7
9748,7
9749,9
9750,2
9751,1
9752,7
9753,3
9754,9
9755,7
9756,1
9757,5
9758,8
9759,6
9760,5
9761,0
9762,3
9763,9
9764,7
9765,4
9766,7
9767,1
9768,1
9769,9
9770,7
9771,3
9772,8
9773,6
9774,2
9775,3
9776,2
9777,7
9778,9
9779,1
9780,1
9781,5
9782,8
9783,5
9784,2
9785,7
9786,0
9787,8
9788,6
9789,9
9790,2
9791,0
9792,0
9793,0
9794,3
9795,0
9796,4
9797,3
9798,2
9799,8
9800,0
9801,7
9802,1
9803,8
9804,3
9805,8
9806,0
9807,9
9808,1
9809,9
9810,9
9811,3
9812,6
9813,3
9814,7
9815,9
9816,9
9817,5
9818,6
9819,3
9820,4
9821,4
9822,2
9823,9
9824,1
9825,7
9826,8
9827,3
9828,3
9829,3
9830,8
9831,5
9832,4
9833,1
9834,3
9835,8
9836,5
9837,5
9838,6
9839,9
9840,5
9841,2
9842,4
9843,9
9844,5
9845,7
9846,8
9847,3
9848,6
9849,7
9850,4
9851,7
9852,4
9853,7
9854,2
9855,6
9856,6
9857,4
9858,0
9859,0
9860,6
9861,3
9862,9
9863,3
9864,2
9865,1
9866,0
9867,9
9868,5
9869,9
9870,9
9871,0
9872,7
9873,5
9874,1
9875,4
9876,6
9877,9
9878,5
9879,1
9880,1
9881,3
9882,2
9883,7
9884,4
9885,8
9886,4
9887,6
9888,2
9889,1
9890,6
9891,5
9892,1
9893,6
9894,2
9895,0
9896,3
9897,8
9898,4
9899,3
9900,0
9901,3
9902,4
9903,0
9904,5
9905,4
9906,3
9907,5
9908,5
9909,0
9910,8
9911,2
9912,7
9913,6
9914,1
9915,7
9916,1
9917,9
9918,4
9919,0
9920,1
9921,9
9922,9
9923,7
9924,3
9925,6
9926,5
9927,2
9928,0
9929,7
9930,1
9931,9
9932,0
9933,1
9934,0
9935,3
9936,5
9937,5
9938,0
9939,6
9940,9
9941,7
9942,2
9943,8
9944,2
9945,1
9946,0
9947,3
9948,4
9949,5
9950,6
9951,7
9952,8
9953,6
9954,6
9955,9
9956,8
9957,9
9958,5
9959,2
9960,4
9961,4
9962,1
9963,6
9964,5
9965,2
9966,0
9967,5
9968,4
9969,2
9970,6
9971,5
9972,5
9973,8
9974,6
9975,1
9976,0
9977,7
9978,5
9979,7
9980,0
9981,4
9982,3
9983,9
9984,2
9985,0
9986,5
9987,1
9988,4
9989,3
9990,4
9991,0
9992,1
9993,8
9994,3
9995,5
9996,1
9997,9
9998,0
9999,6
